Id,Latitude,Longitude,Bedrooms,Bathrooms,Square footage,Price,Amenities
818,42.394371,-71.080069,4,4,1943,4166,Stainless Steel Appliances|Picnic Area|Granite Countertops|Fitness Center
819,42.351695,-71.079707,0,1,596,976,Fitness Center|Central Air|Pool|Off-Street Parking
820,42.359813,-71.081312,1,1,1036,1863,Washer/Dryer|Central Air|Stainless Steel Appliances|Dishwasher|Granite Countertops|Fitness Center|Secure Entrance|Picnic Area|Pool|Off-Street Parking
821,42.352167,-71.077706,4,2,2096,3544,Secure Entrance|Granite Countertops|Picnic Area|Stainless Steel Appliances|Utilities Included|Off-Street Parking|Fitness Center|Dishwasher|Washer/Dryer
822,42.323238,-71.140314,3,2,1483,3062,Pool|Central Air|Dishwasher|Off-Street Parking
823,42.363489,-71.060887,2,1,1567,2530,Fitness Center|Off-Street Parking|Utilities Included|Stainless Steel Appliances|Dishwasher|Central Air|Pool
824,42.353831,-71.067383,4,1,1913,4400,Secure Entrance|Utilities Included|Washer/Dryer|Pool|Picnic Area
825,42.31582,-71.14637,3,3,1924,3583,Central Air|Granite Countertops|Fitness Center|Dishwasher|Utilities Included|Picnic Area|Secure Entrance
826,42.370427,-71.05761,1,1,924,1493,Dishwasher|Stainless Steel Appliances|Washer/Dryer|Fitness Center|Off-Street Parking|Granite Countertops|Central Air|Picnic Area|Pool
827,42.388567,-71.102478,4,4,2222,4402,Off-Street Parking|Pool|Central Air|Secure Entrance|Washer/Dryer|Fitness Center
828,42.348698,-71.099861,3,1,1946,3401,Off-Street Parking|Central Air
829,42.412084,-71.084896,1,1,929,1518,Granite Countertops|Picnic Area|Washer/Dryer|Utilities Included|Secure Entrance|Fitness Center|Central Air|Pool|Off-Street Parking|Dishwasher|Stainless Steel Appliances
830,42.335895,-71.073623,1,1,836,1715,Pool|Utilities Included|Dishwasher|Secure Entrance|Central Air
831,42.402283,-71.140287,0,1,622,862,Dishwasher
832,42.344316,-71.08082,4,4,2261,4800,Stainless Steel Appliances|Pool|Washer/Dryer|Fitness Center|Granite Countertops|Picnic Area|Dishwasher
833,42.377677,-71.136405,3,3,2089,3500,Granite Countertops|Pool|Secure Entrance|Central Air|Picnic Area|Dishwasher
834,42.332922,-71.055686,4,3,2170,3995,Central Air|Picnic Area|Pool|Granite Countertops|Washer/Dryer|Off-Street Parking|Secure Entrance|Utilities Included|Stainless Steel Appliances|Dishwasher|Fitness Center
835,42.372244,-71.089049,2,2,1410,2955,Granite Countertops|Fitness Center|Stainless Steel Appliances|Off-Street Parking|Utilities Included|Washer/Dryer|Dishwasher|Secure Entrance|Pool
836,42.327387,-71.120492,3,1,1598,3637,Dishwasher|Pool|Off-Street Parking|Secure Entrance|Washer/Dryer
837,42.386298,-71.091197,0,1,651,993,Picnic Area|Utilities Included|Granite Countertops|Fitness Center|Dishwasher|Secure Entrance|Off-Street Parking|Central Air
838,42.384981,-71.058981,0,1,623,842,Central Air|Stainless Steel Appliances
839,42.334403,-71.054625,2,1,1683,2813,Secure Entrance|Picnic Area|Central Air|Utilities Included|Off-Street Parking|Stainless Steel Appliances|Washer/Dryer
840,42.335726,-71.095904,0,1,749,1006,Dishwasher|Pool|Picnic Area|Off-Street Parking
841,42.41002,-71.115094,0,1,312,1036,Dishwasher|Central Air|Off-Street Parking|Utilities Included|Pool|Washer/Dryer
842,42.363986,-71.132599,1,1,1192,1770,Pool
843,42.379915,-71.145902,0,1,402,1119,Picnic Area|Central Air|Off-Street Parking|Utilities Included|Granite Countertops|Stainless Steel Appliances|Secure Entrance|Dishwasher|Washer/Dryer
844,42.396728,-71.059277,0,1,606,1159,Off-Street Parking|Washer/Dryer|Pool|Secure Entrance|Granite Countertops|Central Air|Utilities Included|Stainless Steel Appliances|Dishwasher|Fitness Center
845,42.35471,-71.134827,2,1,1298,2702,Central Air|Stainless Steel Appliances|Picnic Area|Dishwasher|Secure Entrance
846,42.405212,-71.077353,1,1,926,1622,Off-Street Parking|Secure Entrance|Utilities Included|Fitness Center|Central Air|Picnic Area
847,42.385495,-71.06653,4,4,2028,3955,Off-Street Parking|Picnic Area|Granite Countertops
848,42.380522,-71.117565,0,1,469,1081,Utilities Included|Central Air|Secure Entrance|Fitness Center
849,42.392579,-71.113088,4,2,2277,3968,Central Air|Picnic Area|Utilities Included|Washer/Dryer|Dishwasher
850,42.378854,-71.113861,4,2,2500,4053,Fitness Center|Granite Countertops|Off-Street Parking|Central Air
851,42.367817,-71.110814,1,1,1003,1849,Picnic Area|Off-Street Parking
852,42.337639,-71.137012,0,1,336,1123,Fitness Center|Dishwasher|Granite Countertops|Secure Entrance|Off-Street Parking|Pool|Central Air|Utilities Included
853,42.379504,-71.149772,2,2,1381,2869,Off-Street Parking|Pool
854,42.409328,-71.118627,3,2,1377,2973,Stainless Steel Appliances|Washer/Dryer|Pool|Central Air|Dishwasher|Secure Entrance|Utilities Included|Off-Street Parking
855,42.352505,-71.070595,1,1,829,1959,Dishwasher|Washer/Dryer|Secure Entrance|Utilities Included|Pool|Picnic Area|Fitness Center|Central Air|Granite Countertops|Off-Street Parking
856,42.322151,-71.139322,1,1,1060,2019,Off-Street Parking|Secure Entrance|Dishwasher|Pool|Granite Countertops|Utilities Included|Picnic Area|Stainless Steel Appliances
857,42.414445,-71.079714,4,2,2280,4433,Fitness Center|Picnic Area|Utilities Included|Central Air|Granite Countertops|Off-Street Parking|Washer/Dryer|Stainless Steel Appliances|Secure Entrance|Dishwasher
858,42.338582,-71.131046,4,4,2439,4528,Picnic Area|Granite Countertops|Utilities Included|Washer/Dryer|Central Air|Off-Street Parking|Pool|Secure Entrance|Dishwasher
859,42.363878,-71.077749,2,2,1655,2588,Dishwasher|Utilities Included|Secure Entrance|Stainless Steel Appliances
860,42.411384,-71.108969,0,1,348,1075,Secure Entrance|Granite Countertops|Utilities Included|Off-Street Parking|Dishwasher|Washer/Dryer|Central Air
861,42.318699,-71.139801,4,4,2586,5033,Picnic Area|Fitness Center
862,42.328098,-71.069485,0,1,723,1161,Central Air|Washer/Dryer|Stainless Steel Appliances|Dishwasher|Picnic Area|Off-Street Parking|Fitness Center|Granite Countertops|Secure Entrance|Pool|Utilities Included
863,42.355869,-71.097019,2,2,1470,2926,Off-Street Parking|Central Air|Pool|Picnic Area|Stainless Steel Appliances|Granite Countertops|Washer/Dryer|Utilities Included|Fitness Center|Secure Entrance|Dishwasher
864,42.407961,-71.115554,1,1,1107,1679,Utilities Included|Granite Countertops|Fitness Center|Off-Street Parking
865,42.34421,-71.09195,4,3,1907,3945,Picnic Area|Granite Countertops|Dishwasher|Off-Street Parking|Pool|Fitness Center
866,42.38639,-71.150333,2,2,1450,2845,Pool|Dishwasher|Picnic Area|Secure Entrance|Stainless Steel Appliances|Central Air|Utilities Included|Fitness Center|Off-Street Parking|Granite Countertops
867,42.407147,-71.096231,3,1,1904,2844,Pool|Picnic Area|Granite Countertops|Dishwasher|Stainless Steel Appliances
868,42.362335,-71.059072,1,1,672,1909,Utilities Included|Pool|Off-Street Parking|Picnic Area|Washer/Dryer|Central Air
869,42.362459,-71.086086,0,1,484,1018,Fitness Center|Secure Entrance|Dishwasher|Washer/Dryer|Pool|Granite Countertops
870,42.38111,-71.053841,0,1,524,1240,Dishwasher|Pool|Granite Countertops|Fitness Center|Utilities Included|Off-Street Parking|Secure Entrance|Washer/Dryer|Picnic Area|Stainless Steel Appliances
871,42.412008,-71.152559,0,1,699,920,Fitness Center|Off-Street Parking|Pool|Picnic Area|Washer/Dryer
872,42.395399,-71.115001,3,2,1982,2794,Picnic Area|Washer/Dryer
873,42.373116,-71.067218,1,1,962,1754,Fitness Center|Stainless Steel Appliances|Dishwasher|Central Air
874,42.386545,-71.1436,4,4,1837,4280,Central Air|Pool|Dishwasher|Picnic Area
875,42.34307,-71.124306,0,1,651,1181,Secure Entrance|Fitness Center|Dishwasher|Utilities Included|Stainless Steel Appliances|Washer/Dryer|Off-Street Parking|Granite Countertops
876,42.377531,-71.066025,4,1,2705,3839,Dishwasher|Central Air|Stainless Steel Appliances|Fitness Center|Secure Entrance|Granite Countertops|Picnic Area|Pool|Utilities Included|Washer/Dryer
877,42.37522,-71.10416,3,2,1672,3204,Fitness Center|Granite Countertops|Dishwasher|Stainless Steel Appliances|Off-Street Parking
878,42.406526,-71.136323,2,1,1499,2675,Off-Street Parking|Pool|Secure Entrance|Fitness Center|Utilities Included|Dishwasher|Picnic Area|Granite Countertops
879,42.338648,-71.09969,0,1,464,1056,Picnic Area|Dishwasher|Washer/Dryer|Granite Countertops|Stainless Steel Appliances|Secure Entrance|Off-Street Parking|Pool|Utilities Included|Central Air
880,42.352821,-71.095208,3,1,1980,3172,Picnic Area|Central Air|Washer/Dryer|Fitness Center|Pool|Dishwasher|Off-Street Parking
881,42.349083,-71.122485,4,2,2384,3591,Pool|Central Air|Secure Entrance|Stainless Steel Appliances|Dishwasher|Granite Countertops|Picnic Area|Utilities Included|Washer/Dryer|Off-Street Parking
882,42.389238,-71.128221,4,4,1995,4514,Granite Countertops|Washer/Dryer|Stainless Steel Appliances|Off-Street Parking|Fitness Center
883,42.316604,-71.102049,2,1,1448,2666,Pool|Utilities Included|Central Air|Picnic Area|Stainless Steel Appliances|Washer/Dryer|Fitness Center|Off-Street Parking|Secure Entrance|Granite Countertops
884,42.315613,-71.072636,3,1,2024,3068,Picnic Area|Stainless Steel Appliances|Dishwasher|Fitness Center|Pool
885,42.383349,-71.07022,2,2,1437,2778,Dishwasher
886,42.322727,-71.070734,3,2,1642,3224,Pool|Washer/Dryer|Fitness Center|Granite Countertops|Picnic Area|Secure Entrance|Stainless Steel Appliances
887,42.374238,-71.05883,4,2,2391,4069,Fitness Center|Secure Entrance
888,42.362314,-71.129584,3,1,1904,3973,Fitness Center|Secure Entrance|Central Air|Washer/Dryer|Off-Street Parking|Granite Countertops|Picnic Area|Dishwasher|Stainless Steel Appliances
889,42.325602,-71.13553,4,1,2076,3366,Off-Street Parking|Pool|Washer/Dryer
890,42.331562,-71.098298,4,4,2418,4837,Utilities Included|Picnic Area|Dishwasher|Secure Entrance|Off-Street Parking|Washer/Dryer|Central Air|Pool|Granite Countertops|Stainless Steel Appliances|Fitness Center
891,42.400347,-71.061095,4,3,2543,3453,Central Air|Granite Countertops|Washer/Dryer
892,42.323824,-71.114225,3,1,2300,3384,Fitness Center|Picnic Area|Secure Entrance|Washer/Dryer|Pool|Dishwasher|Granite Countertops|Utilities Included|Off-Street Parking
893,42.323093,-71.101257,4,3,2613,4529,Granite Countertops|Secure Entrance|Fitness Center|Washer/Dryer
894,42.412837,-71.086889,3,2,1579,3318,Secure Entrance|Picnic Area|Pool|Utilities Included|Stainless Steel Appliances|Central Air|Off-Street Parking|Granite Countertops|Dishwasher|Washer/Dryer|Fitness Center
895,42.363318,-71.148812,2,2,1061,2719,Utilities Included|Dishwasher|Secure Entrance
896,42.324154,-71.074978,4,1,2224,4069,Washer/Dryer|Secure Entrance|Off-Street Parking|Dishwasher|Utilities Included|Fitness Center|Granite Countertops|Stainless Steel Appliances
897,42.343674,-71.127174,0,1,652,1021,Utilities Included|Washer/Dryer|Dishwasher|Stainless Steel Appliances|Off-Street Parking|Fitness Center|Central Air|Secure Entrance|Pool|Picnic Area
898,42.376686,-71.144581,1,1,959,1506,Off-Street Parking
899,42.345744,-71.070347,1,1,920,1960,Picnic Area|Washer/Dryer|Fitness Center|Pool|Off-Street Parking
900,42.388556,-71.082131,1,1,716,1658,Dishwasher|Central Air|Secure Entrance|Off-Street Parking
901,42.347344,-71.093209,1,1,1232,1631,Granite Countertops|Secure Entrance|Off-Street Parking|Washer/Dryer|Picnic Area|Stainless Steel Appliances|Utilities Included
902,42.388315,-71.088772,3,3,1941,3950,Central Air|Fitness Center|Granite Countertops
903,42.370898,-71.106017,0,1,461,903,Dishwasher|Off-Street Parking|Central Air|Pool|Washer/Dryer|Picnic Area
904,42.355222,-71.061003,1,1,1173,1787,Granite Countertops|Picnic Area|Stainless Steel Appliances
905,42.401528,-71.105564,0,1,287,1011,Fitness Center|Granite Countertops|Stainless Steel Appliances|Picnic Area|Utilities Included
906,42.383355,-71.121865,3,1,1803,3296,Fitness Center|Off-Street Parking|Secure Entrance|Washer/Dryer|Dishwasher|Central Air
907,42.322528,-71.117603,2,2,1369,2965,Pool|Utilities Included|Off-Street Parking|Secure Entrance|Central Air|Granite Countertops|Dishwasher|Washer/Dryer|Fitness Center|Stainless Steel Appliances
908,42.375945,-71.083107,3,1,1835,3295,Pool|Fitness Center|Central Air|Secure Entrance
909,42.348371,-71.137819,0,1,439,756,Stainless Steel Appliances
910,42.331541,-71.083801,3,1,1829,3591,Secure Entrance|Pool|Washer/Dryer|Fitness Center|Granite Countertops|Off-Street Parking|Picnic Area
911,42.346861,-71.070113,4,1,2132,4054,Secure Entrance|Washer/Dryer|Dishwasher|Central Air|Utilities Included|Stainless Steel Appliances|Off-Street Parking|Granite Countertops
912,42.339143,-71.152778,0,1,636,884,Stainless Steel Appliances
913,42.407016,-71.134778,1,1,863,1734,Washer/Dryer|Off-Street Parking|Stainless Steel Appliances|Granite Countertops|Secure Entrance|Dishwasher|Picnic Area|Utilities Included|Fitness Center|Central Air|Pool
914,42.335348,-71.105593,3,1,1869,3078,Utilities Included
915,42.370685,-71.054703,0,1,613,954,Stainless Steel Appliances|Dishwasher
916,42.337769,-71.137024,3,1,1793,3429,Central Air|Picnic Area|Off-Street Parking|Fitness Center
917,42.392696,-71.146852,1,1,1192,1823,Central Air|Washer/Dryer|Granite Countertops|Secure Entrance
918,42.398353,-71.110993,1,1,694,2122,Fitness Center|Central Air|Stainless Steel Appliances|Secure Entrance|Pool|Picnic Area|Washer/Dryer|Dishwasher|Utilities Included|Granite Countertops|Off-Street Parking
919,42.335745,-71.057785,1,1,975,1941,Stainless Steel Appliances|Pool|Utilities Included|Picnic Area|Fitness Center|Washer/Dryer|Central Air
920,42.375894,-71.143284,4,3,2188,4086,Central Air|Utilities Included|Dishwasher|Pool|Granite Countertops|Fitness Center
921,42.34886,-71.087323,3,3,2132,3483,Secure Entrance|Stainless Steel Appliances|Pool|Off-Street Parking
922,42.324595,-71.054147,0,1,643,862,Dishwasher|Washer/Dryer
923,42.342827,-71.085917,3,2,1514,3421,Secure Entrance|Washer/Dryer|Stainless Steel Appliances|Dishwasher|Central Air|Pool|Fitness Center|Granite Countertops|Utilities Included
924,42.322744,-71.08438,2,1,1414,2438,Utilities Included|Fitness Center|Dishwasher|Washer/Dryer|Central Air|Pool|Off-Street Parking
925,42.372876,-71.142352,3,2,1548,3358,Stainless Steel Appliances|Fitness Center|Central Air|Washer/Dryer|Off-Street Parking
926,42.342057,-71.091902,4,4,2543,4372,Fitness Center|Secure Entrance|Off-Street Parking|Picnic Area
927,42.336759,-71.149818,4,4,2427,4012,Central Air|Off-Street Parking
928,42.352161,-71.067027,2,2,1700,2566,Central Air|Fitness Center|Secure Entrance|Dishwasher
929,42.384345,-71.15089,0,1,364,1183,Washer/Dryer|Dishwasher|Granite Countertops|Off-Street Parking|Central Air|Secure Entrance|Fitness Center|Picnic Area|Pool
930,42.374313,-71.112695,3,1,1505,3383,Dishwasher|Secure Entrance|Central Air|Picnic Area|Granite Countertops|Utilities Included|Pool|Washer/Dryer|Off-Street Parking|Fitness Center
931,42.357077,-71.091971,1,1,737,1991,Off-Street Parking|Stainless Steel Appliances|Granite Countertops|Dishwasher|Utilities Included|Picnic Area|Secure Entrance|Pool
932,42.345427,-71.086119,4,1,2019,3578,Stainless Steel Appliances|Washer/Dryer|Granite Countertops
933,42.373303,-71.107384,2,1,1455,2183,Fitness Center|Pool|Washer/Dryer|Secure Entrance|Utilities Included|Picnic Area|Off-Street Parking|Stainless Steel Appliances|Granite Countertops
934,42.393113,-71.071546,0,1,649,1127,Stainless Steel Appliances|Dishwasher|Fitness Center|Secure Entrance|Picnic Area|Pool|Off-Street Parking|Washer/Dryer|Granite Countertops|Utilities Included|Central Air
935,42.411477,-71.069524,4,2,1878,3774,Fitness Center|Off-Street Parking
936,42.333039,-71.106114,1,1,975,2066,Pool|Stainless Steel Appliances|Off-Street Parking
937,42.317414,-71.142982,0,1,331,1224,Central Air|Off-Street Parking|Granite Countertops|Dishwasher|Pool|Picnic Area|Utilities Included|Fitness Center|Washer/Dryer|Stainless Steel Appliances
938,42.331731,-71.132839,2,2,1329,3281,Utilities Included|Secure Entrance|Central Air|Picnic Area|Fitness Center
939,42.355539,-71.098628,3,3,1716,3316,Central Air|Washer/Dryer|Pool|Secure Entrance|Stainless Steel Appliances
940,42.379167,-71.134617,3,2,1784,3350,Central Air|Secure Entrance|Fitness Center|Stainless Steel Appliances|Picnic Area|Pool|Dishwasher
941,42.398169,-71.134703,2,2,1361,3014,Granite Countertops|Washer/Dryer|Off-Street Parking|Stainless Steel Appliances|Fitness Center|Picnic Area|Central Air|Utilities Included|Pool
942,42.400608,-71.136244,1,1,897,1574,Granite Countertops|Fitness Center|Pool|Dishwasher|Washer/Dryer
943,42.326341,-71.113413,1,1,1227,1562,Washer/Dryer|Granite Countertops|Stainless Steel Appliances|Central Air|Off-Street Parking|Pool|Fitness Center|Dishwasher
944,42.337065,-71.056133,3,2,1688,3499,Pool|Picnic Area|Dishwasher|Stainless Steel Appliances|Fitness Center|Granite Countertops|Utilities Included|Off-Street Parking|Washer/Dryer|Secure Entrance|Central Air
945,42.340248,-71.107759,3,2,2135,3219,Secure Entrance|Central Air|Dishwasher|Granite Countertops|Utilities Included|Off-Street Parking|Washer/Dryer|Stainless Steel Appliances|Pool|Fitness Center
946,42.37903,-71.108333,1,1,1153,2032,Pool|Secure Entrance|Off-Street Parking|Dishwasher|Utilities Included|Central Air|Washer/Dryer|Granite Countertops|Picnic Area|Fitness Center|Stainless Steel Appliances
947,42.331171,-71.124643,1,1,867,1361,Central Air
948,42.36091,-71.097232,4,1,2319,4669,Utilities Included|Fitness Center|Central Air|Picnic Area|Pool|Granite Countertops|Off-Street Parking|Dishwasher|Washer/Dryer
949,42.398291,-71.06582,2,1,1313,2126,Secure Entrance|Washer/Dryer
950,42.413397,-71.100244,0,1,481,986,Fitness Center|Washer/Dryer|Dishwasher|Utilities Included|Granite Countertops|Central Air|Off-Street Parking
951,42.371347,-71.145713,4,1,2475,4149,Stainless Steel Appliances|Central Air|Granite Countertops
952,42.402575,-71.105941,3,3,1568,3565,Dishwasher|Fitness Center|Picnic Area|Pool|Stainless Steel Appliances
953,42.401298,-71.065864,3,1,1938,3053,Secure Entrance
954,42.376148,-71.143413,4,3,1982,4154,Washer/Dryer|Secure Entrance|Granite Countertops|Pool|Off-Street Parking|Central Air|Picnic Area|Stainless Steel Appliances|Utilities Included|Fitness Center|Dishwasher
955,42.318282,-71.063717,1,1,723,1684,Central Air|Granite Countertops
956,42.324997,-71.111889,0,1,710,907,Picnic Area
957,42.374236,-71.126749,1,1,932,1810,Dishwasher
958,42.366832,-71.083347,2,2,1248,2821,Dishwasher|Picnic Area|Utilities Included
959,42.315368,-71.132375,0,1,273,929,Dishwasher|Fitness Center|Central Air|Granite Countertops|Pool
960,42.344441,-71.113677,2,2,1171,2818,Stainless Steel Appliances|Washer/Dryer|Off-Street Parking
961,42.361085,-71.129255,2,2,1868,2223,Dishwasher|Pool|Picnic Area
962,42.388473,-71.069762,0,1,489,1056,Off-Street Parking|Central Air|Picnic Area|Fitness Center|Dishwasher|Pool|Stainless Steel Appliances|Utilities Included|Secure Entrance
963,42.368413,-71.110683,0,1,257,1250,Off-Street Parking|Granite Countertops|Utilities Included|Pool|Dishwasher|Central Air|Secure Entrance|Washer/Dryer|Fitness Center|Picnic Area
964,42.344552,-71.145794,2,1,1258,2648,Picnic Area|Utilities Included|Pool|Stainless Steel Appliances|Fitness Center|Washer/Dryer|Granite Countertops|Central Air|Secure Entrance|Dishwasher
965,42.322829,-71.130541,4,1,2342,4467,Secure Entrance|Washer/Dryer|Off-Street Parking|Central Air|Utilities Included|Pool|Fitness Center|Dishwasher|Picnic Area
966,42.327729,-71.120367,1,1,959,1564,Picnic Area
967,42.324173,-71.137174,2,2,1664,3329,Pool|Washer/Dryer|Dishwasher|Secure Entrance|Central Air|Stainless Steel Appliances|Granite Countertops|Fitness Center|Picnic Area
968,42.412951,-71.138537,3,1,1687,3542,Stainless Steel Appliances|Picnic Area
969,42.334451,-71.124482,2,1,966,2613,Granite Countertops|Secure Entrance|Utilities Included|Central Air|Dishwasher
970,42.362228,-71.119836,4,3,2324,3789,Washer/Dryer|Granite Countertops|Off-Street Parking|Utilities Included|Fitness Center|Pool|Secure Entrance|Dishwasher|Central Air|Picnic Area
971,42.413147,-71.136802,2,1,1358,2319,Central Air|Off-Street Parking
972,42.407104,-71.12404,2,1,1287,2246,Washer/Dryer
973,42.317406,-71.133542,0,1,304,1013,Pool|Off-Street Parking|Stainless Steel Appliances|Fitness Center|Central Air|Dishwasher|Washer/Dryer
974,42.383387,-71.076028,2,2,1211,3052,Off-Street Parking|Pool
975,42.394319,-71.095772,3,3,1619,3305,Picnic Area|Secure Entrance|Fitness Center|Pool|Granite Countertops
976,42.347108,-71.066173,1,1,526,1876,Off-Street Parking|Dishwasher|Central Air|Secure Entrance|Washer/Dryer|Granite Countertops|Stainless Steel Appliances|Utilities Included|Pool
977,42.372751,-71.110665,0,1,507,1028,Utilities Included|Stainless Steel Appliances|Dishwasher|Fitness Center|Pool|Granite Countertops|Off-Street Parking|Central Air|Washer/Dryer|Picnic Area|Secure Entrance
978,42.402689,-71.118959,1,1,674,1947,Pool|Stainless Steel Appliances|Picnic Area|Fitness Center|Granite Countertops
979,42.322496,-71.123803,1,1,1111,1679,Stainless Steel Appliances|Off-Street Parking|Washer/Dryer|Granite Countertops|Central Air|Utilities Included|Fitness Center|Secure Entrance
980,42.316669,-71.112647,0,1,283,999,Off-Street Parking|Granite Countertops
981,42.378441,-71.10903,4,3,2766,4051,Fitness Center|Utilities Included|Pool|Central Air|Granite Countertops|Secure Entrance
982,42.32438,-71.146781,3,1,1886,3833,Granite Countertops|Secure Entrance|Off-Street Parking|Pool|Stainless Steel Appliances
983,42.388435,-71.07747,0,1,740,1024,Off-Street Parking|Granite Countertops|Pool|Secure Entrance
984,42.405416,-71.132272,3,1,1646,2737,Central Air|Off-Street Parking
985,42.385652,-71.089774,3,1,1886,3198,Secure Entrance|Fitness Center|Pool|Stainless Steel Appliances|Off-Street Parking|Picnic Area|Granite Countertops|Washer/Dryer|Utilities Included|Central Air
986,42.34308,-71.134799,2,1,1429,2477,Pool|Washer/Dryer
987,42.414429,-71.08166,1,1,1014,1803,Fitness Center|Washer/Dryer|Granite Countertops|Pool|Central Air|Picnic Area|Secure Entrance|Utilities Included|Dishwasher|Stainless Steel Appliances
988,42.400163,-71.062631,1,1,807,1525,Picnic Area|Utilities Included
989,42.329661,-71.12214,4,3,2111,3130,Washer/Dryer
990,42.337459,-71.067404,0,1,579,900,Off-Street Parking
991,42.400653,-71.099977,0,1,370,1011,Secure Entrance|Dishwasher|Washer/Dryer
992,42.41144,-71.060283,2,1,1107,2165,Utilities Included|Dishwasher|Granite Countertops
993,42.351499,-71.089219,0,1,317,1144,Pool|Dishwasher|Fitness Center|Secure Entrance|Off-Street Parking|Stainless Steel Appliances|Central Air|Washer/Dryer|Utilities Included
994,42.373245,-71.103232,3,1,2084,3565,Off-Street Parking|Dishwasher|Central Air|Fitness Center
995,42.371356,-71.1188,3,2,1494,2945,Fitness Center
996,42.358984,-71.077103,3,1,1715,3563,Utilities Included|Off-Street Parking|Secure Entrance|Granite Countertops|Central Air
997,42.368414,-71.119854,0,1,282,1001,Fitness Center|Granite Countertops|Off-Street Parking|Utilities Included|Stainless Steel Appliances|Picnic Area|Dishwasher|Pool|Secure Entrance|Washer/Dryer
998,42.414687,-71.057045,2,1,1070,2710,Picnic Area|Stainless Steel Appliances|Fitness Center|Central Air|Secure Entrance|Granite Countertops|Dishwasher|Pool
999,42.40006,-71.063392,3,2,1963,3094,Central Air|Pool
1000,42.372001,-71.068948,4,4,1797,4550,Central Air
