,affilID,affiliation
1084,1085,"CS Department, Universidad de Chile, Chile"
1085,1086,"Google Inc, Zurich, Switzerland  2  Computer Science Department, University of Southern California, Los Angeles, CA, United States"
1086,1087,"Deep SE Group, Dipartimento di Elettronica Informazione e Bioingegneria, Piazza L  da Vinci, 32, 20133 Milano, Italy"
1087,1088,"RWTH Aachen University, Research Group Software Construction, Aachen, Germany"
1088,1089,"Johannes Kepler University Linz, Linz, Austria  2  Software Competence Center Hagenberg, Linz, Austria"
1089,1090,"Amrita Vishwa Vidyapeetham, India  2  University of l Aquila, DISIM Department, Italy"
1090,1091,"Christian Doppler Laboratory, MEVSS, Johannes Kepler University, Linz, Austria  2  Siemens VAI Metals Technologies, Linz, Austria"
1091,1092,"University of Lugano, Switzerland"
1092,1093,"Department of Computer Science, Federal University of Rio de Janeiro, Rio de Janeiro, Brazil  2  Software Engineering Institute, Pittsburgh, PA, United States"
1093,1094,"VU University Amsterdam, Netherlands  2  Vienna University of Technology, Distributed Systems Group, Austria  3  Consulting Software Systems Architect, United States"
1094,1095,"University of Canterbury, Christchurch, New Zealand  2  University of Adelaide, Adelaide, Australia"
1095,1096,"Department of Information Engineering, Computer Science and Mathematics, University of l Aquila, Italy  2  Gran Sasso Science Institute, L Aquila, Italy  3  Artechra Hemel Hempstead, Hertfordshire, United Kingdom"
1096,1097,"Lero   the Irish Software Engineering Research Center, University of Limerick, Limerick, Ireland  2  Paddy Power PLC Dublin, Ireland  3  University of Adelaide, Adelaide, Australia"
1097,1098,"University of Groningen, Netherlands  2  ABB Corporate Research, Ladenburg, Germany"
1098,1099,"Charles University in Prague, Faculty of Mathematics and Physics, Prague, Czech Republic  2  Institute of Computer Science, Academy of Sciences of the Czech Republic, Prague, Czech Republic"
1099,1100,"Department of Information and Computing Sciences, Utrecht University, Netherlands"
1100,1101,"Department of Computer Science, Linnaeus University, V xj , Sweden"
1101,1102,"Industrial Software Systems, ABB Corporate Research, Raleigh, NC, United States  2  Software Architecture, Ventyx, ABB Company, Sacramento, CA, United States"
1102,1103,"ABB Corporate Research, M lardalen University, V steras, Sweden  2  M lardalen University, V steras, Sweden  3  Universita  Degli Studi di Bergamo, Dalmine, Italy"
1103,1104,"Aalto University, School of Science, Finland  2  F Secure Corporation, Finland"
1104,1105,"Clausthal University of Technology, Department of Informatics, Julius Albert Str  4, 38678 Clausthal Zellerfeld, Germany"
1105,1106,"Alten AB, Stockholm, Sweden  2  M lardalen University, V ster s, Sweden"
1106,1107,"IT University of Copenhagen, Denmark  2  University of Adelaide, Australia"
1107,1108,"Department of Informatics, Clausthal University of Technology, Julius Albert Str  4, 38678 Clausthal Zellerfeld, Germany  2  Lero The Irish Software Engineering, Research Centre, University of Limerick, Limerick, Ireland"
1108,1109,"Siemens AG Osterreich, Corporate Technology Vienna, Austria  2  Siemens VAI Metals Technologies, Linz, Austria  3  CDL MEVSS, Johannes Kepler University Linz, Linz, Austria"
1109,1110,"Information Systems Architecture Research Group, HU University of Applied Sciences, Utrecht, Netherlands  2  Department of Information and Computing Sciences, University Utrecht, Utrecht, Netherlands"
1110,1111,"SWAT Lab , DGIGL, Polytechnique Montr al, Qu bec, Canada"
1111,1112,"Federal University of Bahia, Av  Adhemar de Barros, Salvador, Brazil  2  M lardalen University, H gskoleplan 1, 721 23 V ster s, Sweden"
1112,1113,"University of Groningen, Nijenborgh 9, 9747 AG, Groningen, Netherlands"
1113,1114,"Department of Informatics, Universidad Tecnica Federico Santa Maria, Valparaiso, Chile"
1114,1115,"Dept  of Computer Systems, University of S o Paulo   USP, PO Box 668, 13560 970 S o Carlos, Brazil  2  IRISA Research Institute, University of South Brittany, PO Box 573, 56017 Vannes, France"
1115,1116,"ABB Corporate Research Germany, Industrial Software Systems Program, 68526 Ladenburg, Germany  2  Software Improvement Group, Amstelplein 1, 1096 HA Amsterdam, United States"
