,paperID,keyword
936,49, u'Software reference architectures'
937,49, u'Computer science'
938,49, u'State of the practice'
939,49, u'Artificial intelligence'
940,49, u'Stakeholder management'
941,50,u'improved stakeholder management'
942,50, u'software architecture'
943,50, u'Software engineering techniques'
944,50, u'software reference architectures'
945,50, u'RA'
946,50, u'Software management'
947,50, u'software management'
948,51,u'Reusability'
949,51, u'Core elements'
950,51, u'Domain experts'
951,51, u'Telecommunication  Radar'
952,51, u'Data Handling and Applications'
953,51, u'Optical Communication'
954,51, u'Telephone Systems and Related Technologies  Line Communications'
955,51, u'reference architecture'
956,51, u'Industrial Wastes'
957,51, u'Interoperability'
958,51, u'Radio and Television'
959,51, u'Concrete architecture'
960,51, u'empirically-grounded'
961,51, u'Design'
962,51, u'Design process'
963,51, u'Structural Design'
964,51, u'Software architects'
965,51, u'Computer Software'
966,52,u'Analytic technique'
967,52, u'Temporal property'
968,52, u'Large-scale softwares'
969,52, u'Architecture description languages'
970,52, u'Coordination protocols'
971,52, u'Whole systems'
972,52, u'Design stage'
973,52, u'Computer Programming'
974,52, u'Architectural descriptions'
975,53,u'ACDL language'
976,53, u'specification languages'
977,53, u'software architecture'
978,53, u'architecture description language'
979,53, u'testing'
980,53, u'temporal property'
981,53, u'centralized-mode architectural connection'
982,53, u'coordination protocol'
983,53, u'Diagnostic'
984,53, u'Software engineering techniques'
985,53, u'program verification'
986,53, u'system checking'
987,53, u'Formal methods'
988,53, u'design stage'
989,53, u'debugging and evaluating systems'
990,53, u'large-scale software engineering'
991,54,u'Platinum'
992,54, u'Structural Members and Shapes'
993,54, u'Oxygen Reduction'
994,54, u'Chemical Reactions'
995,54, u'Cyclic voltammetry'
996,54, u'Light Optics'
997,54, u'High activity'
998,54, u'Photoelectrons'
999,54, u'Structure transformations'
1000,54, u'Precious Metals'
1001,54, u'Electromagnetic Waves'
1002,54, u'PD nano particle'
1003,54, u'Structure change'
1004,54, u'Potential cycling'
1005,54, u'X-ray spectra'
1006,54, u'Electrochemistry'
1007,54, u'Electrochemical active surface areas'
1008,54, u'Chemical reduction methods'
1009,54, u'Pd/C catalyst'
1010,54, u'SEM-EDX'
1011,54, u'Shells (structures)'
1012,54, u'Scanning electron microscopy'
1013,54, u'Atomic and Molecular Physics'
1014,54, u'Chemical Products Generally'
1015,54, u'Oxygen reduction reaction'
1016,54, u'Palladium'
1017,54, u'Molar ratio'
1018,54, u'Chemical Operations'
1019,54, u'Electrolytic reduction'
1020,54, u'Chemical Agents and Basic Industrial Chemicals'
1021,54, u'XRD'
1022,54, u'X ray diffraction'
1023,54, u'Transmission electron microscope'
1024,54, u'Half cells'
1025,54, u'Core shell structure'
1026,54, u'Catalyst activity'
1027,54, u'Fuel Cells'
1028,54, u'Proton exchange membrane fuel cells (PEMFC)'
1029,54, u'Chemistry'
1030,54, u'X ray photoelectron spectroscopy'
1031,54, u'Electrocatalysts'
1032,54, u'Core-shell'
1033,54, u'Strength of Building Materials  Mechanical Properties'
1034,54, u'Durability'
1035,54, u'Dissolution'
1036,54, u'Single cells'
1037,54, u'Scanning electrons'
1038,54, u'Optical Devices and Systems'
1039,54, u'Transmission electron microscopy'
1040,54, u'Polarization behavior'
1041,55,u'Platinum'
1042,55, u'Surfaces'
1043,55, u'Support materials'
1044,55, u'Cathode catalyst'
1045,55, u'Magnetron sputtering method'
1046,55, u'Chemical Reactions'
1047,55, u'Physical Properties of Gases'
1048,55, u'Catalyst composition'
1049,55, u'Materials Science'
1050,55, u'Chemical detection'
1051,55, u'Catalysis'
1052,55, u'Refractories'
1053,55, u'Electrochemistry'
1054,55, u'Chemical Agents and Basic Industrial Chemicals'
1055,55, u'Classical Physics  Quantum Theory  Relativity'
1056,55, u'Alternative catalysts'
1057,55, u'Titanium and Alloys'
1058,55, u'Coatings and Finishes'
1059,55, u'High Energy Physics'
1060,55, u'Electrochemical properties'
1061,55, u'Scanning electron microscopy'
1062,55, u'Titanium carbide'
1063,55, u'Semiconductor Devices and Integrated Circuits'
1064,55, u'Catalyst surfaces'
1065,55, u'Electrochemical surface area'
1066,55, u'High throughput'
1067,55, u'Nanostructured thin film'
1068,55, u'Metals Corrosion and Protection  Metal Plating'
1069,55, u'Atomic and Molecular Physics'
1070,55, u'Disilicides'
1071,55, u'Protons'
1072,55, u'Chemical Products Generally'
1073,55, u'Thin films'
1074,55, u'Underlayer thickness'
1075,55, u'Surface profilometry'
1076,55, u'Fuel Cells'
1077,55, u'Proton exchange membrane fuel cells (PEMFC)'
1078,55, u'Chemistry'
1079,55, u'X ray photoelectron spectroscopy'
1080,55, u'Light Optics'
1081,55, u'Platinum silicides'
1082,55, u'Thickness gradients'
1083,55, u'Catalyst film'
1084,55, u'Gold'
1085,55, u'Silicides'
1086,55, u'Membranes'
1087,55, u'Inorganic Compounds'
1088,55, u'Titanium'
1089,55, u'Underlayers'
1090,55, u'Coated materials'
1091,55, u'Surface accumulation'
1092,55, u'Machining Operations'
1093,55, u'Liquids and Solids'
1094,55, u'Physical Chemistry'
1095,55, u'Precious Metals'
1096,56,u'Platinum'
1097,56, u'Materials Science'
1098,56, u'Platinum compounds'
1099,56, u'Crystalline Solids'
1100,56, u'Sodium'
1101,56, u'Sodium borohydrides'
1102,56, u'Methanol'
1103,56, u'Electrochemical sensors'
1104,56, u'Fuel Cells'
1105,56, u'Ethylene diamine tetra-acetic acid'
1106,56, u'Chemical Agents and Basic Industrial Chemicals'
1107,56, u'Chemistry'
1108,56, u'Electrochemically active surface areas'
1109,56, u'Metallurgy and Metallography'
1110,56, u'Electrocatalytic activity'
1111,56, u'Comparative studies'
1112,56, u'Anode catalysts'
1113,56, u'Atomic and Molecular Physics'
1114,56, u'Self assembly'
1115,56, u'Metal analysis'
1116,56, u'Directed self-assembly'
1117,56, u'Modified electrodes'
1118,56, u'Catalytic activity'
1119,56, u'Fluid Flow'
1120,56, u'Liquid Fuels'
1121,56, u'Chemical Products Generally'
1122,56, u'Electrochemistry'
1123,56, u'Catalytic properties'
1124,56, u'Spheres'
1125,56, u'Precious Metals'
1126,56, u'Methanol fuels'
1127,56, u'Chelate complex'
1128,56, u'Pt nanoparticles'
1129,56, u'Semiconductor Devices and Integrated Circuits'
1130,56, u'Chemical Reactions'
1131,56, u'Alkali Metals'
1132,56, u'Control Instrumentation'
1133,56, u'Organic Compounds'
1134,56, u'Nanochains'
1135,56, u'Inorganic Compounds'
1136,56, u'Fuel cells'
1137,57,u'Physical Properties of Gases'
1138,57, u'Catalysts'
1139,57, u'Mesoporous'
1140,57, u'Methanol'
1141,57, u'Electrochemistry'
1142,57, u'Chemical Agents and Basic Industrial Chemicals'
1143,57, u'Methanol electrooxidation'
1144,57, u'Powder X ray diffraction'
1145,57, u'Scanning electron microscopy'
1146,57, u'Rietveld refinement'
1147,57, u'Transition metal nitrides'
1148,57, u'Carbon black'
1149,57, u'Atomic and Molecular Physics'
1150,57, u'X ray diffraction'
1151,57, u'Nitrides'
1152,57, u'Platinum alloys'
1153,57, u'Refractory metal compounds'
1154,57, u'Fuel cell catalysts'
1155,57, u'Fuel Cells'
1156,57, u'Chemistry'
1157,57, u'Electrooxidation'
1158,57, u'Chemical Products Generally'
1159,57, u'Chromium'
1160,57, u'Chromium and Alloys'
1161,57, u'Nitrogen adsorption'
1162,57, u'Fuel cells'
1163,57, u'Liquids and Solids'
1164,57, u'CrN'
1165,57, u'Oxidation of small organic molecules'
1166,57, u'Precious Metals'
1167,58,u'Software engineering techniques'
1168,58, u'software tools'
1169,58, u'software architecture'
1170,58, u'planning techniques'
1171,58, u'systems analysis'
1172,58, u'Knowledge engineering techniques'
1173,58, u'planning-based tool'
1174,58, u'quality-driven architectural design exploration'
1175,58, u'software architecture design'
1176,58, u'quality-attribute tradeoffs'
1177,58, u'Programming support'
1178,58, u'DesignBots'
1179,58, u'planning (artificial intelligence)'
1180,59,u'International conferences'
1181,59, u'Artificial intelligence techniques'
1182,59, u'Design alternatives'
1183,59, u'Software architecture'
1184,59, u'Planning techniques'
1185,59, u'Computer software selection and evaluation'
1186,59, u'Design spaces'
1187,59, u'Data Handling and Applications'
1188,59, u'Computer Programming'
1189,59, u'Software architecture design'
1190,59, u'Computer Software'
1191,59, u'Tool support'
1192,59, u'Buildings and Towers'
1193,59, u'Tool supports'
1194,59, u'Architecture'
1195,59, u'Hierarchical planning'
1196,59, u'Chlorine compounds'
1197,59, u'Chemistry'
1198,59, u'Quality of softwares'
1199,59, u'Quality-driven mechanisms'
1200,59, u'Organic Compounds'
1201,59, u'Software design'
1202,59, u'Design'
1203,59, u'Solutions'
1204,59, u'Design Exploration'
1205,59, u'Structural Design'
1206,59, u'Mixed initiatives'
1207,60,u'Reusability'
1208,60, u'Embedded security'
1209,60, u'self-monitoring'
1210,60, u'Component based software'
1211,60, u'Embedded software'
1212,60, u'Design approaches'
1213,60, u'Specifications'
1214,60, u'Software architecture'
1215,60, u'Time components'
1216,60, u'Data Handling and Applications'
1217,60, u'Recurring costs'
1218,60, u'Design complexity'
1219,60, u'Codes and Standards'
1220,60, u'Electric circuit breakers'
1221,60, u'Industrial Wastes'
1222,60, u'Security constraint'
1223,60, u'Software component'
1224,60, u'Computer Software'
1225,60, u'Electric Power Lines and Equipment'
1226,60, u'Security monitoring'
1227,61,u'Software reconfiguration'
1228,61, u'Telecommunication  Radar'
1229,61, u'Pattern recognition'
1230,61, u'Image reconstruction'
1231,61, u'Object brokering'
1232,61, u'Middleware'
1233,61, u'Software products'
1234,61, u'Mathematical Statistics'
1235,61, u'Computer Systems and Equipment'
1236,61, u'Digital Computers and Systems'
1237,61, u'Reconfiguration pattern'
1238,61, u'Computer simulation'
1239,61, u'Computer Programming'
1240,61, u'Radio and Television'
1241,61, u'Computer Applications'
1242,61, u'Principal component analysis'
1243,61, u'Software prototyping'
1244,61, u'Data Processing and Image Processing'
1245,61, u'Computer architecture'
1246,61, u'Distributed computer systems'
1247,61, u'Client server computer systems'
1248,62,u'software reconfiguration pattern'
1249,62, u'product line architectures'
1250,62, u'software architectures'
1251,62, u'software architecture'
1252,62, u'dynamic software evolution'
1253,62, u'change management model'
1254,62, u'Software engineering techniques'
1255,62, u'component-based software systems'
1256,62, u'object-oriented programming'
1257,62, u'Object oriented programming'
1258,62, u'software prototyping'
1259,62, u'proof-of-concept prototype'
1260,63,u'Engineering Graphics'
1261,63, u'Computer Applications'
1262,63, u'Buildings and Towers'
1263,63, u'Data Handling and Applications'
1264,63, u'Generic architecture'
1265,63, u'Reference architecture'
1266,63, u'Design'
1267,63, u'Architecture'
1268,63, u'Concrete architecture'
1269,63, u'Computer Programming'
1270,63, u'Computer Software'
1271,63, u'Structural Design'
1272,63, u'Computer software'
1273,64,u'Engineering Graphics'
1274,64, u'Computer Applications'
1275,64, u'Buildings and Towers'
1276,64, u'Data Handling and Applications'
1277,64, u'Generic architecture'
1278,64, u'Reference architecture'
1279,64, u'Design'
1280,64, u'Architecture'
1281,64, u'Concrete architecture'
1282,64, u'Computer Programming'
1283,64, u'Computer Software'
1284,64, u'Structural Design'
1285,64, u'Computer software'
1286,65,u'Engineering Graphics'
1287,65, u'Computer Applications'
1288,65, u'Buildings and Towers'
1289,65, u'Data Handling and Applications'
1290,65, u'Generic architecture'
1291,65, u'Reference architecture'
1292,65, u'Design'
1293,65, u'Architecture'
1294,65, u'Concrete architecture'
1295,65, u'Computer Programming'
1296,65, u'Computer Software'
1297,65, u'Structural Design'
1298,65, u'Computer software'
1299,66,u'Domain knowledge'
1300,66, u'Multiple viewpoints'
1301,66, u'Computer Applications'
1302,66, u'Buildings and Towers'
1303,66, u'Data Handling and Applications'
1304,66, u'Multiple views'
1305,66, u'Extraction process'
1306,66, u'Software systems'
1307,66, u'Structural aspects'
1308,66, u'Computer Programming'
1309,66, u'Architecture'
1310,66, u'Architectural views'
1311,66, u'Computer Software'
1312,66, u'Computer software'
1313,67,u'Domain knowledge'
1314,67, u'Multiple viewpoints'
1315,67, u'Computer Applications'
1316,67, u'Buildings and Towers'
1317,67, u'Data Handling and Applications'
1318,67, u'Multiple views'
1319,67, u'Extraction process'
1320,67, u'Software systems'
1321,67, u'Structural aspects'
1322,67, u'Computer Programming'
1323,67, u'Architecture'
1324,67, u'Architectural views'
1325,67, u'Computer Software'
1326,67, u'Computer software'
1327,68,u'Domain knowledge'
1328,68, u'Multiple viewpoints'
1329,68, u'Computer Applications'
1330,68, u'Buildings and Towers'
1331,68, u'Data Handling and Applications'
1332,68, u'Multiple views'
1333,68, u'Extraction process'
1334,68, u'Software systems'
1335,68, u'Structural aspects'
1336,68, u'Computer Programming'
1337,68, u'Architecture'
1338,68, u'Architectural views'
1339,68, u'Computer Software'
1340,68, u'Computer software'
1341,69,u'Particulate organic matter'
1342,69, u'Chemical Reactions'
1343,69, u'Organic carbon loss'
1344,69, u'Biological materials'
1345,69, u'Biological Materials and Tissue Engineering'
1346,69, u'Organic Compounds'
1347,69, u'Waterways'
1348,69, u'Phytoplankton'
1349,69, u'Soils and Soil Mechanics'
1350,69, u'Refractories'
1351,69, u'Hydrolysis'
1352,69, u'Soils'
1353,69, u'Marine Science and Oceanography'
1354,69, u'Organic matter lability'
1355,69, u'Biology'
1356,69, u'Estuaries'
1357,69, u'Particulate organic carbon (POC)'
1358,69, u'Refractory materials'
1359,70,u'Particulate organic matter'
1360,70, u'Chemical Reactions'
1361,70, u'Organic carbon loss'
1362,70, u'Biological materials'
1363,70, u'Biological Materials and Tissue Engineering'
1364,70, u'Organic Compounds'
1365,70, u'Waterways'
1366,70, u'Phytoplankton'
1367,70, u'Soils and Soil Mechanics'
1368,70, u'Refractories'
1369,70, u'Hydrolysis'
1370,70, u'Soils'
1371,70, u'Marine Science and Oceanography'
1372,70, u'Organic matter lability'
1373,70, u'Biology'
1374,70, u'Estuaries'
1375,70, u'Particulate organic carbon (POC)'
1376,70, u'Refractory materials'
1377,71,u'Engineering Graphics'
1378,71, u'System-of-systems'
1379,71, u'Missions'
1380,71, u'Industrial Engineering and Management'
1381,71, u'Software architecture'
1382,71, u'Domain specific'
1383,71, u'Mapping'
1384,71, u'Systematic mapping'
1385,71, u'SoS'
1386,71, u'Systems-of-systems'
1387,71, u'Computer Programming'
1388,71, u'Global missions'
1389,71, u'Monolithic systems'
1390,71, u'Systems Science'
1391,72,u'Systems engineering'
1392,72, u'Computer Programming'
1393,72, u'Control Systems'
1394,72, u'Concurrent and distributed systems'
1395,72, u'Inherent complexity'
1396,72, u'Systems Science'
1397,72, u'Adaptive systems'
1398,72, u'Software architecture'
1399,72, u'Formal modeling and verification'
1400,72, u'mergent behavior'
1401,72, u'Integration'
1402,72, u'Calculus'
1403,72, u'Mathematics'
1404,72, u'Industrial Engineering and Management'
1405,72, u'Model checking'
1406,72, u'Self-adaptive system'
1407,72, u'Systems of systems'
1408,72, u'System of systems'
